pair_id,customer_tweet_id,customer_id,customer_text_raw,agent_tweet_id,agent_text_raw,agent_created_at,customer_text,agent_text,is_english,intent,label_source
p006864,131660,145691,"Hi @115850 Please check my conv. with your #Customerservice &amp; tell me 
1 How come 5-10 days from 17th Nov. constitute to 1st Dec.?
2 When an item takes max 2-3 days to reach me, why it takes 5-10 days to reach you?
Are you running some different maths here? #CustomerExperience https://t.co/hFiaMGt9nj",131659,@145691 We are sorry you feel that way. We understand you are yet to receive the refund of your order. Let us investigate this further and help assist. Kindly fill in your details here https://t.co/fN2jju3Ymx and we'll reach out to you for assistance. ^VM,Fri Nov 24 07:42:25 +0000 2017,"Hi Please check my conv. with your #Customerservice &amp; tell me 1 How come 5-10 days from 17th Nov. constitute to 1st Dec.? 2 When an item takes max 2-3 days to reach me, why it takes 5-10 days to reach you? Are you running some different maths here? #CustomerExperience",We are sorry you feel that way. We understand you are yet to receive the refund of your order. Let us investigate this further and help assist. Kindly fill in your details here and we'll reach out to you for assistance. ^VM,true,other_unclear,heuristic_ruleset
p006865,131662,145692,@118919 Just ordered One plus 5t. Please get in touch with me. There is an issue with the payment option. Order no: 171-3942478-2297142,131661,"@145692 I understand your concern regarding the payment for your order. Please get in touch with us via https://t.co/TxK11znixD and we'll look into this for you. 
Please don't provide your email address via Twitter, as we consider it to be personal information.^AR",Fri Nov 24 07:41:00 +0000 2017,Just ordered One plus 5t. Please get in touch with me. There is an issue with the payment option. Order no: 171-3942478-2297142,"I understand your concern regarding the payment for your order. Please get in touch with us via and we'll look into this for you. Please don't provide your email address via Twitter, as we consider it to be personal information.^AR",true,other_unclear,heuristic_ruleset
p006866,131664,145693,"what is the point of being a Prime member if products not getting delivered to you because your delivery boy refuses to come up to 3rd floor @115850 

@118702 #AmazonPrime #ridiculous #khayalipulao",131663,@145693 That's Strange! Sorry about the unpleasant experience with the delivery. Please report it to our support team here: https://t.co/e9SokmCMi3 and we'll get this fixed. ^SC,Fri Nov 24 07:40:52 +0000 2017,what is the point of being a Prime member if products not getting delivered to you because your delivery boy refuses to come up to 3rd floor #AmazonPrime #ridiculous #khayalipulao,That's Strange! Sorry about the unpleasant experience with the delivery. Please report it to our support team here: and we'll get this fixed. ^SC,true,order_status_delivery,heuristic_ruleset
p006872,131676,145696,"@AmazonHelp ça devient une habitude, on avait dit pourtant pas de @132988 https://t.co/RXoP2MKIIH",131674,@145696 J'en suis sincèrement navré. Veuillez prendre contact avec notre SAV afin de faire un suivi auprès du transporteur. ^ARC,Fri Nov 24 07:36:26 +0000 2017,"ça devient une habitude, on avait dit pourtant pas de",J'en suis sincèrement navré. Veuillez prendre contact avec notre SAV afin de faire un suivi auprès du transporteur. ^ARC,true,other_unclear,heuristic_ruleset
p006874,131679,145697,@AmazonHelp The switch red with Mario Odyssey deal 279,131678,@145697 Hey James. It's likely that the item is no longest in stock. Can you please provide a link to the item in question? Happy to look into this for you. ^TP,Fri Nov 24 07:36:00 +0000 2017,The switch red with Mario Odyssey deal 279,Hey James. It's likely that the item is no longest in stock. Can you please provide a link to the item in question? Happy to look into this for you. ^TP,true,other_unclear,heuristic_ruleset
p006875,131682,145697,"@115830  Not impressed, up at 6.30am and the Switch deal  with Mario is out of stock despite showing as In Stock.  While i'm on the subject a Kids console deal aimed at families deal released at midnight when most families will be in bed so the gougers get most of the stock....",131680,"@145697 Hi James, which particular Switch deal are you looking it?^PJ",Fri Nov 24 07:13:31 +0000 2017,"Not impressed, up at 6.30am and the Switch deal with Mario is out of stock despite showing as In Stock. While i'm on the subject a Kids console deal aimed at families deal released at midnight when most families will be in bed so the gougers get most of the stock....","Hi James, which particular Switch deal are you looking it?^PJ",true,other_unclear,heuristic_ruleset
p006876,131684,145698,"First time I recommend @AmazonHelp @115850 to my friend saying 'ooh it's very nice no issue' and they deliver a wrong product which isn't eligible for return.

Kidhar aake taali bajau main batao?",131683,@145698 Apologies for the delivery of the wrong product. Did you report this to our support center? If not report it here: https://t.co/vlvfJr4nN9. We'd be glad to assist you. ^JS,Fri Nov 24 07:35:28 +0000 2017,First time I recommend to my friend saying 'ooh it's very nice no issue' and they deliver a wrong product which isn't eligible for return. Kidhar aake taali bajau main batao?,Apologies for the delivery of the wrong product. Did you report this to our support center? If not report it here: We'd be glad to assist you. ^JS,true,order_status_delivery,heuristic_ruleset
p006877,131691,145399,"@AmazonHelp why I am not able to purchase gift cards using Amazon pay, I believe it is my money and I have all rights to purchase the item I want restricting user while using Amazon gift and card is fine but not using Amazon money",131689,@145399 Sorry about the trouble. Current guidelines do not permit purchase of gift cards with Amazon Pay Balance. You can refer here: https://t.co/yAtGncvEdY for details about using a gift card to place the order. ^AR,Fri Nov 24 07:35:28 +0000 2017,"why I am not able to purchase gift cards using Amazon pay, I believe it is my money and I have all rights to purchase the item I want restricting user while using Amazon gift and card is fine but not using Amazon money",Sorry about the trouble. Current guidelines do not permit purchase of gift cards with Amazon Pay Balance. You can refer here: for details about using a gift card to place the order. ^AR,true,other_unclear,heuristic_ruleset
p006878,131690,145399,@AmazonHelp Please consider changing your current guidelines as highlighted Amazon money is user money added from debit or credit or netbanking and it is unfair to restrict users own money while making purchases.,131692,"@145399 I completely understand, Vasanth but as Amazon Gift Cards were renamed as Amazon Pay Balance, the policies do not permit purchase of the same. Having said that, I'll be certain to pass this on as a feedback internally. ^PB",Fri Nov 24 09:27:00 +0000 2017,Please consider changing your current guidelines as highlighted Amazon money is user money added from debit or credit or netbanking and it is unfair to restrict users own money while making purchases.,"I completely understand, Vasanth but as Amazon Gift Cards were renamed as Amazon Pay Balance, the policies do not permit purchase of the same. Having said that, I'll be certain to pass this on as a feedback internally. ^PB",true,other_unclear,heuristic_ruleset
p006879,131694,145524,@115850 Do u guys really care about customers or just making them fool by offering cash back and never give it back....and ur representatives needs tranning even their leads...,131693,@145524 We've already responded to your query here: https://t.co/osLmx0fBLg. Kindly share your details in it and we'll get this sorted at the earliest. ^SC,Fri Nov 24 07:35:28 +0000 2017,Do u guys really care about customers or just making them fool by offering cash back and never give it back....and ur representatives needs tranning even their leads...,We've already responded to your query here: Kindly share your details in it and we'll get this sorted at the earliest. ^SC,true,other_unclear,heuristic_ruleset
p006880,131696,145699,"@AmazonHelp ""Ten songs could not be added. Try again""",131695,"@145699 Hmm, that is odd. Can you reach out to us directly so that we can trouble shoot this in real time? We'd be happy to investigate further via the following link: https://t.co/JzP7hlA23B ^KI",Fri Nov 24 07:34:56 +0000 2017,"""Ten songs could not be added. Try again""","Hmm, that is odd. Can you reach out to us directly so that we can trouble shoot this in real time? We'd be happy to investigate further via the following link: ^KI",true,other_unclear,heuristic_ruleset
p006882,131701,145700,@AmazonHelp trying to order the Switch on amazon UK and it says in stock but won’t let me add to basket!?,131699,"@145700 Can you let me know if you are getting an error message when you try? Or is the ""Add to Basket"" button not showing for you at all? ^KI",Fri Nov 24 07:34:26 +0000 2017,trying to order the Switch on amazon UK and it says in stock but won’t let me add to basket!?,"Can you let me know if you are getting an error message when you try? Or is the ""Add to Basket"" button not showing for you at all? ^KI",true,other_unclear,heuristic_ruleset
